26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.247803, 26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.247803, 26.550293, 37.994385, 1.831055, 0.753247, 0.834545, 0.011730, -0.004097, 0.000000
11337.000000, 3.509521, 9.460449, 12.Time, v, b, c, g, gy, y, o, r, cl, nir, Value, Average Value, Delta, Average Delta
1972.000000, 3.356934, 7.934570, 11.291504, 34.332275, 42.114258, 39.825439, 41.809082, 28.991699, 35.858154, 2.136230, 0.693431, 0.686967, -0.020957, -0.000023, 0.000000
2156.000000, 3.356934, 7.781982, 10.986328, 34.484863, 41.503906, 40.130615, 41.809082, 29.144287, 36.926270, 2.136230, 0.697080, 0.687810, -0.003650, -0.000325, 0.000000
2340.000000, 3.509521, 7.324219, 11.138916, 32.196045, 42.572021, 40.588379, 41.656494, 28.991699, 35.705566, 1.831055, 0.695971, 0.688438, 0.001110, -0.000215, 0.000000
2521.000000, 3.662109, 7.629395, 10.986328, 33.721924, 42.266846, 41.961670, 43.029785, 29.449463, 35.705566, 1.831055, 0.684397, 0.688149, 0.011574, 0.000627, 0.000000
2704.000000, 3.509521, 7.476807, 10.681152, 33.416748, 41.961670, 40.435791, 43.640137, 28.686523, 35.858154, 1.831055, 0.657343, 0.686095, 0.027054, 0.002389, 0.000000
2884.000000, 3.509521, 7.476807, 10.833740, 32.958984, 43.029785, 41.503906, 43.945313, 29.602051, 36.163330, 2.136230, 0.673611, 0.685315, -0.016268, 0.001223, 0.000000
3067.000000, 3.509521, 7.324219, 10.681152, 32.501221, 42.572021, 40.740967, 44.097900, 29.296875, 36.621094, 2.136230, 0.664360, 0.684082, 0.009251, 0.001695, 0.000000
3249.000000, 3.509521, 7.324219, 10.681152, 32.348633, 42.572021, 41.198730, 44.708252, 29.296875, 36.773682, 2.136230, 0.655290, 0.682483, 0.009070, 0.002105, 0.000000
3430.000000, 3.509521, 7.476807, 10.833740, 32.806396, 43.792725, 42.877197, 46.234131, 30.364990, 37.078857, 2.136230, 0.656766, 0.681129, -0.001476, 0.001917, 0.000000
3613.000000, 3.509521, 7.476807, 10.833740, 33.874512, 43.334961, 43.945313, 46.386719, 30.364990, 37.689209, 2.136230, 0.654605, 0.679803, 0.002160, 0.001929, 0.000000
3794.000000, 3.662109, 7.476807, 10.833740, 33.721924, 44.097900, 44.403076, 47.149658, 30.822754, 38.299561, 2.136230, 0.653722, 0.678561, 0.000884, 0.001879, 0.000000
3975.000000, 3.662109, 7.324219, 10.681152, 32.806396, 43.792725, 44.403076, 46.539307, 31.433105, 38.299561, 2.136230, 0.675410, 0.678418, -0.021688, 0.000808, 0.000000
4157.000000, 3.509521, 7.324219, 10.375977, 33.264160, 43.487549, 44.097900, 46.539307, 30.517578, 37.994385, 2.136230, 0.655738, 0.677432, 0.019672, 0.001628, 0.000000
4339.000000, 3.509521, 7.171631, 10.070801, 33.111572, 42.877197, 42.724609, 46.234131, 29.754639, 38.146973, 2.136230, 0.643564, 0.676021, 0.012173, 0.002067, 0.000000
4521.000000, 3.509521, 7.171631, 10.223389, 32.196045, 43.487549, 43.182373, 46.081543, 30.212402, 37.689209, 2.136230, 0.655629, 0.675205, -0.012065, 0.001502, 0.000000
4704.000000, 3.662109, 7.019043, 10.375977, 31.738281, 43.792725, 45.166016, 47.607422, 31.127930, 37.841797, 2.136230, 0.653846, 0.674384, 0.001783, 0.001513, 0.000000
