ing For Valve On
Program Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
33006.000000, 1.373291, 1.525879, 3.509521, 14.343262, 23.193359, 14.038086, 19.073486, 14.190674, 21.057129, 1.220703, 0.744000, 0.898573, 0.003967, 0.005427
33175.000000, 1.373291, 1.678467, 3.509521, 14.495850, 23.040771, 14.038086, 19.073486, 14.343262, 20.751953, 1.220703, 0.752000, 0.893020, -0.008000, 0.005552
33348.000000, 1.373291, 1.678467, 3.509521, 14.343262, 23.345947, 14.038086, 19.378662, 14.495850, 20.751953, 1.220703, 0.748031, 0.887679, 0.003968, 0.005342
33519.000000, 1.525879, 1.678467, 3.662109, 14.343262, 23.498535, 14.190674, 19.683838, 14.495850, 21.209717, 1.220703, 0.736434, 0.882181, 0.011597, 0.005497
33690.000000, 1.525879, 1.678467, 3.509521, 14.495850, 23.498535, 14.343262, 19.836426, 14.648438, 21.057129, 1.220703, 0.738462, 0.876992, -0.002027, 0.005189
33863.000000, 1.525879, 1.678467, 3.509521, 14.495850, 23.651123, 14.648438, 19.989014, 14.801025, 21.057129, 1.220703, 0.740458, 0.871601, -0.001996, 0.005392
34035.000000, 1.525879, 1.678467, 3.509521, 14.495850, 23.651123, 14.801025, 20.141602, 14.648438, 21.362305, 1.220703, 0.727273, 0.866239, 0.013185, 0.005361
34205.000000, 1.525879, 1.678467, 3.662109, 14.648438, 23.803711, 14.648438, 20.294189, 14.648438, 21.209717, 1.220703, 0.721804, 0.861055, 0.005468, 0.005185
34376.000000, 1.525879, 1.678467, 3.509521, 14.343262, 23.956299, 14.953613, 20.446777, 14.801025, 21.362305, 1.220703, 0.723881, 0.855915, -0.002076, 0.005140
34547.000000, 1.525879, 1.678467, 3.662109, 14.343262, 24.108887, 15.106201, 20.751953, 14.801025, 21.667480, 1.220703, 0.713235, 0.850844, 0.010645, 0.005071
34719.000000, 1.525879, 1.678467, 3.662109, 14.495850, 24.108887, 15.258789, 20.751953, 14.801025, 21.362305, 1.220703, 0.713235, 0.845540, 0.000000, 0.005304
34890.000000, 1.525879, 1.678467, 3.509521, 14.343262, 24.108887, 15.258789, 20.904541, 14.801025, 21.820068, 1.220703, 0.708029, 0.840615, 0.005206, 0.004925
35060.000000, 1.525879, 1.678467, 3.509521, 14.495850, 24.261475, 15.411377, 21.057129, 14.801025, 21.820068, 1.220703, 0.702899, 0.835833, 0.005131, 0.004782
35231.000000, 1.525879, 1.678467, 3.662109, 14.495850, 24.414063, 15.716553, 21.209717, 15.106201, 21.667480, 1.220703, 0.712230, 0.831192, -0.009332, 0.004641
35403.000000, 1.525879, 1.678467, 3.509521, 14.495850, 24.566650, 15.869141, 21.514893, 15.106201, 22.125244, 1.525879, 0.702128, 0.826610, 0.010103, 0.004583
35575.000000, 1.525879, 1.678467, 3.662109, 14.495850, 24.719238, 15.869141, 21.667480, 15.258789, 21.667480, 1.220703, 0.704225, 0.822059, -0.002098, 0.004550
35747.000000, 1.525879, 1.678467, 3.662109, 14.648438, 24.871826, 16.174316, 22.125244, 15.411377, 21.972656, 1.220703, 0.696552, 0.817591, 0.007674, 0.004469
35918.000000, 1.525879, 1.678467, 3.814697, 14.801025, 25.177002, 16.479492, 22.430420, 15.563965, 22.430420, 1.220703, 0.693878, 0.813276, 0.002674, 0.004315
36090.000000, 1.525879, 1.678467, 3.509521, 14.801025, 25.177002, 16.632080, 22.735596, 15.563965, 22.277832, 1.220703, 0.684564, 0.808817, 0.009314, 0.004458
36261.000000, 1.525879, 1.678467, 3.662109, 14.801025, 25.329590, 16.784668, 22.888184, 15.563965, 22.583008, 1.525879, 0.680000, 0.804478, 0.004564, 0.004339
36431.000000, 1.525879, 1.678467, 3.509521, 14.495850, 25.482178, 16.937256, 23.040771, 15.563965, 22.583008, 1.220703, 0.675497, 0.800063, 0.004503, 0.004415
36602.000000, 1.678467, 1.678467, 3.662109, 14.495850, 25.634766, 17.089844, 23.193359, 15.563965, 23.040771, 1.525879, 0.671053, 0.795753, 0.004444, 0.004310
36772.000000, 1.678467, 1.678467, 3.662109, 14.648438, 25.482178, 17.089844, 23.040771, 15.563965, 22.735596, 1.525879, 0.675497, 0.791511, -0.004444, 0.004242
36943.000000, 1.678467, 1.678467, 3.662109, 14.343262, 25.634766, 17.242432, 23.193359, 15.563965, 23.040771, 1.525879, 0.671053, 0.787377, 0.004444, 0.004134
37114.000000, 1.678467, 1.678467, 3.662109, 14.343262, 25.787354, 17.547607, 23.345947, 15.563965, 23.498535, 1.525879, 0.666667, 0.783335, 0.004386, 0.004042
37284.000000, 1.678467, 1.678467, 3.662109, 14.495850, 25.634766, 17.395020, 23.345947, 15.563965, 22.888184, 1.525879, 0.666667, 0.779280, 0.000000, 0.004055
37456.000000, 1.678467, 1.678467, 3.662109, 14.495850, 25.787354, 17.700195, 23.803711, 15.716553, 23.040771, 1.525879, 0.660256, 0.775451, 0.006410, 0.003828
37627.000000, 1.678467, 1.678467, 3.509521, 14.343262, 26.092529, 17.700195, 24.108887, 15.869141, 22.888184, 1.525879, 0.658228, 0.771576, 0.002029, 0.003875
37798.000000, 1.678467, 1.678467, 3.662109, 14.495850, 25.939941, 17.852783, 24.108887, 15.869141, 22.888184, 1.525879, 0.658228, 0.767857, 0.000000, 0.003720
37970.000000, 1.678467, 1.678467, 3.662109, 14.343262, 26.092529, 18.157959, 23.956299, 15.869141, 23.498535, 1.525879, 0.662420, 0.764185, -0.004193, 0.003672
38142.000000, 1.678467, 1.678467, 3.662109, 14.190674, 26.245117, 18.463135, 24.414063, 15.869141, 24.108887, 1.525879, 0.650000, 0.760491, 0.012420, 0.003694
38313.000000, 1.678467, 1.678467, 3.814697, 14.495850, 26.245117, 18.157959, 24.414063, 15.869141, 24.108887, 1.525879, 0.650000, 0.756926, 0.000000, 0.003565
38483.000000, 1.678467, 1.678467, 3.509521, 14.343262, 26.245117, 18.463135, 24.414063, 15.869141, 23.956299, 1.525879, 0.650000, 0.753361, 0.000000, 0.003565
38655.000000, 1.678467, 1.678467, 3.509521, 14.495850, 26.397705, 18.768311, 24.871826, 16.021729, 24.108887, 1.525879, 0.644172, 0.749851, 0.005828, 0.003510
38826.000000, 1.678467, 1.678467, 3.509521, 14.648438, 26.550293, 18.920898, 25.024414, 16.174316, 24.108887, 1.525879, 0.646341, 0.746515, -0.002170, 0.003336
38998.000000, 1.678467, 1.678467, 3.662109, 14.495850, 26.702881, 19.073486, 25.177002, 16.174316, 24.261475, 1.525879, 0.642424, 0.743258, 0.003917, 0.003258
39168.000000, 1.678467, 1.678467, 3.509521, 14.343262, 26.855469, 19.073486, 25.482178, 16.326904, 23.956299, 1.525879, 0.640719, 0.739974, 0.001706, 0.003284
39339.000000, 1.678467, 1.678467, 3.509521, 14.495850, 27.008057, 19.378662, 25.787354, 16.479492, 24.261475, 1.525879, 0.639053, 0.736483, 0.001665, 0.003491
39511.000000, 1.678467, 1.678467, 3.662109, 14.495850, 27.008057, 19.531250, 25.634766, 16.479492, 23.956299, 1.525879, 0.642857, 0.733319, -0.003804, 0.003164
39683.000000, 1.678467, 1.678467, 3.509521, 14.495850, 27.160645, 19.683838, 25.939941, 16.479492, 23.803711, 1.525879, 0.635294, 0.729884, 0.007563, 0.003435
39855.000000, 1.678467, 1.678467, 3.662109, 14.495850, 27.160645, 19.836426, 26.245117, 16.479492, 24.108887, 1.525879, 0.627907, 0.726313, 0.007387, 0.003571
40026.000000, 1.678467, 1.678467, 3.662109, 14.495850, 27.313232, 19.989014, 26.397705, 16.632080, 24.414063, 1.525879, 0.630058, 0.723059, -0.002151, 0.003254
40270.000000, 1.678467, 1.678467, 3.509521, 14.648438, 27.313232, 20.141602, 26.550293, 16.632080, 24.566650, 1.525879, 0.626437, 0.719597, 0.003621, 0.003462
40441.000000, 1.678467, 1.678467, 3.662109, 14.648438, 27.465820, 20.294189, 26.702881, 16.784668, 24.566650, 1.525879, 0.628571, 0.716446, -0.002135, 0.003150
40613.000000, 1.678467, 1.678467, 3.509521, 14.495850, 27.313232, 20.294189, 26.702881, 16.784668, 24.414063, 1.525879, 0.628571, 0.713271, 0.000000, 0.003175
