WaitFor Valve On
WaitProgram Started
Time, v, b, c, g, gy, y, o, r, cl, nir,  Value, Average Value, Delta, Average Delta
19784.000000, 0.915527, 2.593994, 5.187988, 17.700195, 13.732910, 8.239746, 7.629395, 8.850098, 9.307861, 0.610352, 1.160000, 1.448152, 0.023674, 0.006154
19952.000000, 0.915527, 2.593994, 5.035400, 17.547607, 13.580322, 8.239746, 7.629395, 8.850098, 9.307861, 0.610352, 1.160000, 1.441639, 0.000000, 0.006513
20119.000000, 0.915527, 2.593994, 5.035400, 17.700195, 13.732910, 8.392334, 7.781982, 9.002686, 9.613037, 0.610352, 1.156863, 1.432810, 0.003137, 0.008829
20286.000000, 0.915527, 2.593994, 5.035400, 17.700195, 13.732910, 8.544922, 7.781982, 9.002686, 9.460449, 0.610352, 1.156863, 1.424967, 0.000000, 0.007843
20453.000000, 0.915527, 2.441406, 4.882813, 17.547607, 13.732910, 8.544922, 7.781982, 9.002686, 9.460449, 0.610352, 1.156863, 1.415200, 0.000000, 0.009766
20620.000000, 0.915527, 2.441406, 4.882813, 17.395020, 13.732910, 8.544922, 7.781982, 9.002686, 9.460449, 0.610352, 1.156863, 1.407768, 0.000000, 0.007433
20787.000000, 0.915527, 2.593994, 4.882813, 17.547607, 14.038086, 8.697510, 7.934570, 9.155273, 9.613037, 0.610352, 1.153846, 1.402442, 0.003017, 0.005325
20953.000000, 0.915527, 2.441406, 4.882813, 17.547607, 14.038086, 8.850098, 8.087158, 9.155273, 9.613037, 0.610352, 1.132075, 1.394218, 0.021771, 0.008224
21120.000000, 0.915527, 2.593994, 4.882813, 17.547607, 14.190674, 8.850098, 8.087158, 9.307861, 9.613037, 0.610352, 1.150943, 1.387565, -0.018868, 0.006652
21288.000000, 0.915527, 2.593994, 4.882813, 17.852783, 14.343262, 9.002686, 8.239746, 9.155273, 9.613037, 0.610352, 1.111111, 1.379429, 0.039832, 0.008137
21455.000000, 0.915527, 2.441406, 5.035400, 16.937256, 14.495850, 9.307861, 8.392334, 9.307861, 9.765625, 0.915527, 1.109091, 1.371261, 0.002020, 0.008168
21621.000000, 0.915527, 2.441406, 5.035400, 17.395020, 14.801025, 9.307861, 8.544922, 9.307861, 9.765625, 0.610352, 1.089286, 1.361392, 0.019805, 0.009869
21788.000000, 0.915527, 2.441406, 4.882813, 17.395020, 14.343262, 9.002686, 8.392334, 9.002686, 9.765625, 0.610352, 1.072727, 1.352254, 0.016558, 0.009138
21954.000000, 0.915527, 2.441406, 5.035400, 17.700195, 14.495850, 9.155273, 8.697510, 9.307861, 9.765625, 0.610352, 1.070175, 1.343488, 0.002552, 0.008767
22122.000000, 0.915527, 2.441406, 4.730225, 17.547607, 14.495850, 9.613037, 8.544922, 9.460449, 9.765625, 0.610352, 1.107143, 1.336648, -0.036967, 0.006840
22290.000000, 0.915527, 2.441406, 4.730225, 17.242432, 14.648438, 9.613037, 8.544922, 9.460449, 9.613037, 0.610352, 1.107143, 1.329578, 0.000000, 0.007070
22455.000000, 0.915527, 2.441406, 4.730225, 16.784668, 14.648438, 9.460449, 8.544922, 9.307861, 9.613037, 0.610352, 1.089286, 1.322234, 0.017857, 0.007344
22622.000000, 0.915527, 2.441406, 4.730225, 16.784668, 14.801025, 9.613037, 8.697510, 9.460449, 9.918213, 0.610352, 1.087719, 1.314467, 0.001566, 0.007767
22786.000000, 0.915527, 2.441406, 4.730225, 17.242432, 14.801025, 9.613037, 8.697510, 9.307861, 10.070801, 0.610352, 1.070175, 1.306755, 0.017544, 0.007712
22955.000000, 0.915527, 2.441406, 4.730225, 17.242432, 14.953613, 9.613037, 8.850098, 9.307861, 9.765625, 0.610352, 1.051724, 1.299004, 0.018451, 0.007751
23122.000000, 0.915527, 2.441406, 4.730225, 17.089844, 14.953613, 9.765625, 9.002686, 9.307861, 9.765625, 0.610352, 1.033898, 1.290185, 0.017826, 0.008819
23288.000000, 0.915527, 2.441406, 4.577637, 16.937256, 14.648438, 9.918213, 9.002686, 9.460449, 9.918213, 0.610352, 1.050847, 1.282530, -0.016949, 0.007654
