Time, v, b, c, g, gy, y, o, r, cl, nir
14457.00000, 10.68115, 11.74927, 23.34595, 108.33740, 189.66675, 223.08350, 231.01807, 139.92310, 357.97119, 24.10889
14582.00000, 10.68115, 11.74927, 23.34595, 108.33740, 191.34521, 223.54126, 236.81641, 139.92310, 366.36353, 24.41406
14706.00000, 10.83374, 11.59668, 23.49854, 107.87964, 194.09180, 224.76196, 240.32593, 139.00757, 374.14551, 24.71924
14831.00000, 10.98633, 11.90186, 23.80371, 109.71069, 197.14355, 231.47583, 244.59839, 142.51709, 383.91113, 25.63477
14955.00000, 11.13892, 11.90186, 23.95630, 110.47363, 199.43237, 235.13794, 248.10791, 143.28003, 388.33618, 25.93994
15081.00000, 10.98633, 11.90186, 23.65112, 109.25293, 198.21167, 234.22241, 247.49756, 142.05933, 375.97656, 25.32959
15206.00000, 10.98633, 11.90186, 23.65112, 109.55811, 198.66943, 237.12158, 248.41309, 142.97485, 378.41797, 25.32959
15330.00000, 11.13892, 11.90186, 23.65112, 108.79517, 200.50049, 239.56299, 252.07520, 143.28003, 385.58960, 25.93994
15454.00000, 11.29150, 11.90186, 23.65112, 108.79517, 200.65308, 241.24146, 252.07520, 143.58521, 387.11548, 25.93994
15580.00000, 11.29150, 11.90186, 23.65112, 108.18481, 201.56860, 243.83545, 255.27954, 143.28003, 387.42065, 25.93994
15704.00000, 11.44409, 12.05444, 23.95630, 109.86328, 204.62036, 249.02344, 258.63647, 145.11108, 386.19995, 26.24512
15829.00000, 11.59668, 12.05444, 24.10889, 109.10034, 207.06177, 249.93896, 262.29858, 145.11108, 388.03101, 26.55029
15953.00000, 11.59668, 12.20703, 23.95630, 109.71069, 208.28247, 255.58472, 263.36670, 147.39990, 389.70947, 26.85547
16079.00000, 11.74927, 12.20703, 24.26147, 110.32104, 210.87646, 258.63647, 267.48657, 148.46802, 396.72852, 27.16064
16204.00000, 11.74927, 12.35962, 24.26147, 110.62622, 210.41870, 261.23047, 267.48657, 149.53613, 396.72852, 27.61841
16329.00000, 11.90186, 12.35962, 24.41406, 111.23657, 213.31787, 265.50293, 272.82715, 150.29907, 396.72852, 28.07617
16455.00000, 11.90186, 12.35962, 24.26147, 110.93140, 214.53857, 265.35034, 275.87891, 149.99390, 396.72852, 28.38135
16580.00000, 12.05444, 12.35962, 24.41406, 111.38916, 215.75928, 267.02881, 276.48926, 149.53613, 396.72852, 28.38135
16706.00000, 12.05444, 12.51221, 24.41406, 110.32104, 215.91187, 267.94434, 276.33667, 150.90942, 396.72852, 28.68652
16831.00000, 12.05444, 12.35962, 24.26147, 109.71069, 214.69116, 268.55469, 276.64185, 149.38354, 396.72852, 28.68652
16956.00000, 12.05444, 12.35962, 24.10889, 109.10034, 213.92822, 269.92798, 278.16772, 148.77319, 396.72852, 28.68652
17082.00000, 12.05444, 12.20703, 23.95630, 108.79517, 213.01270, 271.75903, 278.47290, 148.46802, 396.72852, 28.68652
17207.00000, 12.05444, 12.20703, 23.95630, 108.79517, 215.75928, 273.28491, 282.44019, 148.77319, 396.72852, 28.68652
17332.00000, 12.20703, 12.51221, 24.26147, 109.86328, 219.57397, 275.87891, 285.79712, 150.45166, 396.72852, 28.99170
17457.00000, 12.35962, 12.66479, 24.56665, 110.62622, 222.93091, 280.76172, 290.37476, 152.13013, 396.72852, 29.60205
17581.00000, 12.51221, 12.81738, 24.87183, 111.08398, 225.06714, 284.72900, 293.88428, 154.26636, 396.72852, 29.90723
17706.00000, 12.51221, 12.81738, 24.87183, 111.69434, 226.44043, 287.78076, 296.32568, 154.72412, 396.72852, 29.60205
17830.00000, 12.66479, 12.96997, 24.87183, 112.15210, 226.44043, 290.67993, 297.54639, 154.26636, 396.72852, 29.60205
