Time, v, b, c, g, gy, y, o, r, cl, nir
24740.00000, 58.59375, 171.81396, 125.27466, 396.72852, 396.72852, 396.72852, 396.72852, 225.67749, 396.72852, 66.37573
24867.00000, 58.59375, 171.81396, 125.42725, 396.72852, 396.72852, 396.72852, 396.72852, 225.21973, 396.72852, 66.37573
24995.00000, 58.59375, 171.81396, 124.96948, 396.72852, 396.72852, 396.72852, 396.72852, 225.37231, 396.72852, 66.37573
25122.00000, 58.59375, 172.42432, 124.81689, 396.72852, 396.72852, 396.72852, 396.72852, 226.28784, 396.72852, 66.07056
25249.00000, 58.74634, 173.33984, 125.12207, 396.72852, 396.72852, 396.72852, 396.72852, 226.59302, 396.72852, 65.91797
25377.00000, 59.05151, 173.95020, 125.88501, 396.72852, 396.72852, 396.72852, 396.72852, 226.59302, 396.72852, 66.22314
25504.00000, 59.50928, 174.40796, 126.34277, 396.72852, 396.72852, 396.72852, 396.72852, 225.98267, 396.72852, 66.22314
25632.00000, 59.50928, 174.40796, 126.49536, 396.72852, 396.72852, 396.72852, 396.72852, 226.13525, 396.72852, 66.52832
25758.00000, 59.81445, 175.17090, 126.80054, 396.72852, 396.72852, 396.72852, 396.72852, 226.59302, 396.72852, 66.52832
25885.00000, 59.96704, 175.62866, 127.10571, 396.72852, 396.72852, 396.72852, 396.72852, 227.20337, 396.72852, 66.37573
26010.00000, 59.96704, 176.23901, 127.10571, 396.72852, 396.72852, 396.72852, 396.72852, 227.35596, 396.72852, 66.52832
26138.00000, 60.27222, 177.45972, 127.41089, 396.72852, 396.72852, 396.72852, 396.72852, 227.35596, 396.72852, 66.22314
26265.00000, 60.42480, 177.61230, 127.56348, 396.72852, 396.72852, 396.72852, 396.72852, 227.20337, 396.72852, 66.37573
