Time, Value
26182.00000, 793.00000
26207.00000, 793.00000
26233.00000, 792.00000
26257.00000, 792.00000
26282.00000, 792.00000
26307.00000, 792.00000
26332.00000, 791.00000
26358.00000, 791.00000
26382.00000, 791.00000
26407.00000, 791.00000
26432.00000, 790.00000
26457.00000, 790.00000
26481.00000, 790.00000
26507.00000, 790.00000
26532.00000, 789.00000
26557.00000, 789.00000
26582.00000, 789.00000
26606.00000, 789.00000
26632.00000, 788.00000
26657.00000, 788.00000
26681.00000, 788.00000
26707.00000, 787.00000
26731.00000, 787.00000
26757.00000, 787.00000
26781.00000, 787.00000
26806.00000, 787.00000
26832.00000, 786.00000
26856.00000, 786.00000
26881.00000, 786.00000
26906.00000, 786.00000
26931.00000, 785.00000
26957.00000, 785.00000
26981.00000, 785.00000
27006.00000, 784.00000
27031.00000, 784.00000
27056.00000, 784.00000
27080.00000, 784.00000
27106.00000, 784.00000
27131.00000, 783.00000
27156.00000, 783.00000
27181.00000, 783.00000
27205.00000, 782.00000
27231.00000, 782.00000
27256.00000, 782.00000
27280.00000, 782.00000
27306.00000, 781.00000
27330.00000, 781.00000
27356.00000, 781.00000
27381.00000, 780.00000
27405.00000, 780.00000
27431.00000, 780.00000
27455.00000, 779.00000
27480.00000, 779.00000
27505.00000, 779.00000
27530.00000, 779.00000
27556.00000, 778.00000
27580.00000, 778.00000
27605.00000, 778.00000
27630.00000, 778.00000
27655.00000, 777.00000
27680.00000, 777.00000
27705.00000, 777.00000
27730.00000, 776.00000
27755.00000, 776.00000
27780.00000, 776.00000
27804.00000, 775.00000
27830.00000, 775.00000
27855.00000, 775.00000
27879.00000, 774.00000
27905.00000, 774.00000
27929.00000, 774.00000
27955.00000, 773.00000
27980.00000, 773.00000
28004.00000, 773.00000
28030.00000, 772.00000
28054.00000, 772.00000
28079.00000, 772.00000
28104.00000, 771.00000
28129.00000, 771.00000
28155.00000, 771.00000
28179.00000, 770.00000
28204.00000, 770.00000
28229.00000, 770.00000
28254.00000, 770.00000
28279.00000, 769.00000
28304.00000, 769.00000
28329.00000, 768.00000
28354.00000, 768.00000
28379.00000, 768.00000
28404.00000, 768.00000
28429.00000, 767.00000
28454.00000, 767.00000
28478.00000, 767.00000
28504.00000, 766.00000
28528.00000, 766.00000
28554.00000, 766.00000
28579.00000, 765.00000
28603.00000, 765.00000
28629.00000, 765.00000
28653.00000, 764.00000
28678.00000, 764.00000
28704.00000, 764.00000
28728.00000, 763.00000
28754.00000, 763.00000
28778.00000, 763.00000
28803.00000, 762.00000
28828.00000, 762.00000
28853.00000, 762.00000
28878.00000, 761.00000
28903.00000, 761.00000
28928.00000, 760.00000
28953.00000, 760.00000
28978.00000, 760.00000
29003.00000, 759.00000
29028.00000, 759.00000
29053.00000, 759.00000
29077.00000, 758.00000
29103.00000, 757.00000
29127.00000, 757.00000
29153.00000, 757.00000
29178.00000, 756.00000
29202.00000, 756.00000
29228.00000, 755.00000
29252.00000, 755.00000
29277.00000, 754.00000
29303.00000, 754.00000
29327.00000, 754.00000
29353.00000, 753.00000
29377.00000, 753.00000
29402.00000, 752.00000
29428.00000, 752.00000
29452.00000, 752.00000
29477.00000, 751.00000
29502.00000, 751.00000
29527.00000, 751.00000
29552.00000, 750.00000
29577.00000, 750.00000
29602.00000, 749.00000
29627.00000, 749.00000
29652.00000, 749.00000
29676.00000, 748.00000
29702.00000, 748.00000
29727.00000, 747.00000
29752.00000, 747.00000
29777.00000, 747.00000
29801.00000, 746.00000
29827.00000, 746.00000
29851.00000, 746.00000
29876.00000, 746.00000
29902.00000, 745.00000
29926.00000, 745.00000
29952.00000, 744.00000
29976.00000, 744.00000
30001.00000, 744.00000
30027.00000, 743.00000
30051.00000, 743.00000
30076.00000, 743.00000
30101.00000, 743.00000
30126.00000, 742.00000
30151.00000, 742.00000
30176.00000, 742.00000
30201.00000, 741.00000
30226.00000, 741.00000
30251.00000, 741.00000
30275.00000, 740.00000
30301.00000, 740.00000
30326.00000, 740.00000
